"X","Y","median","q99","nobs"
344875,8552575,16.57,20.47,25000
344875,8552625,15.36,18.75,25000
344875,8552675,14.98,18.83,25000
344875,8552725,15.31,19.64,25000
344875,8552775,15.72,20.88,25000
344875,8552825,16.52,21.1601,25000
344875,8552875,16.21,21.3,25000
344875,8552925,15.54,24.98,25000
344875,8552975,16.43,23.5201,25000
344875,8553025,17.01,21.5,25000
344875,8553075,16.97,25.7601,25000
344875,8553125,16.56,26.1401,25000
344875,8553175,16.03,20.62,25000
344875,8553225,15.93,20.51,25000
344875,8553275,16.21,22.79,25000
344875,8553325,16.41,21.55,25000
344875,8553375,15.45,23.5,25000
344875,8553425,14.14,24.7,25000
344875,8553475,14.42,25.3,25000
344875,8553525,14.82,21.9001,25000
344925,8552575,14.65,19.02,22363
344925,8552625,14.27,18.78,25000
344925,8552675,14.97,20.9,25000
344925,8552725,15.37,22.38,25000
344925,8552775,16.54,23.33,25000
344925,8552825,16.32,20.77,25000
344925,8552875,16.78,21.3801,25000
344925,8552925,14.31,21.05,25000
344925,8552975,17.24,23.4401,25000
344925,8553025,16.2,22.0301,25000
344925,8553075,15.59,20.65,25000
344925,8553125,17.67,28.37,25000
344925,8553175,14.56,19.39,25000
344925,8553225,15.89,21.33,25000
344925,8553275,18.88,26.57,25000
344925,8553325,17.88,25.79,25000
344925,8553375,16.31,22.26,25000
344925,8553425,14.05,19.05,25000
344925,8553475,16.55,22.81,25000
344925,8553525,16.43,25.0401,25000
344975,8552575,15.24,20.1776,16413
344975,8552625,15.64,22.31,25000
344975,8552675,16.49,21.6801,25000
344975,8552725,16.415,21.15,25000
344975,8552775,16.23,21.4801,25000
344975,8552825,15.83,20.66,25000
344975,8552875,15.24,20.74,25000
344975,8552925,15.3,20.65,25000
344975,8552975,17.33,22.54,25000
344975,8553025,16.4,20.95,25000
344975,8553075,14.85,20.9001,25000
344975,8553125,16.05,21.1401,25000
344975,8553175,15.05,20.49,25000
344975,8553225,13.87,18.8001,25000
344975,8553275,15.98,23.3701,25000
344975,8553325,16.95,28.22,25000
344975,8553375,16.28,25.36,25000
344975,8553425,16.76,22.11,25000
344975,8553475,15.8,22.67,25000
344975,8553525,17.06,24.3601,25000
345025,8552575,15.9,19.76,20225
345025,8552625,15.97,20.54,25000
345025,8552675,16.43,23.94,25000
345025,8552725,15.96,22.43,25000
345025,8552775,16.34,22.98,25000
345025,8552825,15.54,21.7601,25000
345025,8552875,14.61,19.42,25000
345025,8552925,15.59,21.81,25000
345025,8552975,15.46,20.64,25000
345025,8553025,15.19,21.1,25000
345025,8553075,15.35,21.53,25000
345025,8553125,17.65,24.6801,25000
345025,8553175,17.65,23.51,25000
345025,8553225,14.86,20.02,25000
345025,8553275,16.48,20.6201,25000
345025,8553325,15.67,20.72,25000
345025,8553375,15.84,21.92,25000
345025,8553425,16.74,24.04,25000
345025,8553475,15.35,21.08,25000
345025,8553525,15.62,22.6101,25000
345075,8552575,14.95,18.91,19908
345075,8552625,15.34,19.41,25000
345075,8552675,14.605,20.07,25000
345075,8552725,14.17,18.87,25000
345075,8552775,14.89,19.92,25000
345075,8552825,16.29,21.18,25000
345075,8552875,14.93,20.0801,25000
345075,8552925,15.78,23.18,25000
345075,8552975,16.38,22.35,25000
345075,8553025,15.91,22.69,25000
345075,8553075,16.36,23.6201,25000
345075,8553125,15.14,25.1801,25000
345075,8553175,16.15,20.9601,25000
345075,8553225,16.07,20.82,25000
345075,8553275,16.22,21.48,25000
345075,8553325,16.755,23.91,25000
345075,8553375,15.93,24.3501,25000
345075,8553425,16.78,24.2301,25000
345075,8553475,14.39,19.5101,25000
345075,8553525,14.01,22.49,25000
345125,8552575,14.63,18.7848,18753
345125,8552625,14.6,19.8301,25000
345125,8552675,13.76,21.77,25000
345125,8552725,15.34,19.59,25000
345125,8552775,15.09,20.43,25000
345125,8552825,16.59,21.53,25000
345125,8552875,15.7,20.9601,25000
345125,8552925,16.93,21.15,25000
345125,8552975,16.95,21.78,25000
345125,8553025,14.77,20.54,25000
345125,8553075,15.65,23.53,25000
345125,8553125,14.89,20.9101,25000
345125,8553175,16.46,22.05,25000
345125,8553225,15.5,20.4401,25000
345125,8553275,14.76,22.01,25000
345125,8553325,15.76,24.05,25000
345125,8553375,15.56,22.06,25000
345125,8553425,16.335,21.69,25000
345125,8553475,16.12,20.74,25000
345125,8553525,15.47,22.9201,25000
345175,8552575,14.3,18.9869,19732
345175,8552625,13.8,18.92,25000
345175,8552675,15.47,19.0601,25000
345175,8552725,14.5,18.7,25000
345175,8552775,14.47,19.29,25000
345175,8552825,14.86,19.4701,25000
345175,8552875,15.36,25.0102,25000
345175,8552925,16.43,23.31,25000
345175,8552975,15.13,21.5101,25000
345175,8553025,14.58,27.18,25000
345175,8553075,15.43,19.36,25000
345175,8553125,15.7,21.0901,25000
345175,8553175,17.69,22.97,25000
345175,8553225,16.56,22.3,25000
345175,8553275,16.15,23,25000
345175,8553325,16,21.61,25000
345175,8553375,15.23,20.1401,25000
345175,8553425,17.27,24.55,25000
345175,8553475,16.68,24.26,25000
345175,8553525,15.86,25.3201,25000
345225,8552625,14.89,18.97,25000
345225,8552675,15.14,18.74,25000
345225,8552725,14.88,18.71,25000
345225,8552775,14.76,18.6,25000
345225,8552825,15.19,23.21,25000
345225,8552875,16.18,21.8502,25000
345225,8552925,15.75,22.7001,25000
345225,8552975,16.28,21.7601,25000
345225,8553025,16.72,20.96,25000
345225,8553075,15.66,20.5,25000
345225,8553125,16.94,23.2,25000
345225,8553175,17.55,23.39,25000
345225,8553225,17.2,21.8801,25000
345225,8553275,17.6,22.02,25000
345225,8553325,16.32,21.74,25000
345225,8553375,16.69,24.28,25000
345225,8553425,15.715,22.4401,25000
345225,8553475,16.13,23.7801,25000
345225,8553525,15.94,23.7701,25000
345275,8552625,14.18,19.21,25000
345275,8552675,15.73,19.88,25000
345275,8552725,16.52,22.93,25000
345275,8552775,15.14,20.5,25000
345275,8552825,14.93,20.05,25000
345275,8552875,15.22,20.22,25000
345275,8552925,16.78,20.9,25000
345275,8552975,15.465,20.64,25000
345275,8553025,15.67,20.2,25000
345275,8553075,16.17,25.06,25000
345275,8553125,16.52,21.1,25000
345275,8553175,17.62,23.81,25000
345275,8553225,17.45,21.58,25000
345275,8553275,16.08,21.14,25000
345275,8553325,13.71,19.64,25000
345275,8553375,15.84,26.2,25000
345275,8553425,16.33,22.0301,25000
345275,8553475,17.09,27.4301,25000
345275,8553525,17.34,23.68,25000
345325,8552625,14.64,21.0301,25000
345325,8552675,13.68,17.81,25000
345325,8552725,15.13,20.76,25000
345325,8552775,15.69,19.88,25000
345325,8552825,15.36,21.21,25000
345325,8552875,14.91,19.28,25000
345325,8552925,16.93,23.47,25000
345325,8552975,16.2,21.6201,25000
345325,8553025,17.7,24.9,25000
345325,8553075,16.78,23.61,25000
345325,8553125,16.64,22.4501,25000
345325,8553175,15.49,26.43,25000
345325,8553225,16.44,20.2101,25000
345325,8553275,16.17,22.34,25000
345325,8553325,15.53,22.4601,25000
345325,8553375,17.68,26.8901,25000
345325,8553425,17.23,23.37,25000
345325,8553475,17.84,27.6701,25000
345325,8553525,17.48,24.86,25000
345375,8552625,14.93,19.39,25000
345375,8552675,13.79,18.7,25000
345375,8552725,15.51,19.78,25000
345375,8552775,15.38,19.97,25000
345375,8552825,14.84,18.76,25000
345375,8552875,16.23,20.4001,25000
345375,8552925,16.77,21.37,25000
345375,8552975,15.01,20.28,25000
345375,8553025,15.5,20.41,25000
345375,8553075,15.89,22.6601,25000
345375,8553125,16.65,21.35,25000
345375,8553175,17.4,23.93,25000
345375,8553225,17.51,24.04,25000
345375,8553275,16.61,24.7901,25000
345375,8553325,16.81,24.09,25000
345375,8553375,15.65,21.08,25000
345375,8553425,16.5,24.45,25000
345375,8553475,17.2,27.4702,25000
345375,8553525,17.72,28.07,25000
345425,8552625,12.07,21.2802,25000
345425,8552675,15.22,20.17,25000
345425,8552725,15.97,20.6701,25000
345425,8552775,15.46,21.12,25000
345425,8552825,16.78,21.09,25000
345425,8552875,17.69,21.37,25000
345425,8552925,14.17,20.0801,25000
345425,8552975,17.13,21.7501,25000
345425,8553025,17.72,24.29,25000
345425,8553075,15.49,21.2101,25000
345425,8553125,16.29,21.8201,25000
345425,8553175,16.25,22.0202,25000
345425,8553225,17.04,23.2801,25000
345425,8553275,17.22,25.71,25000
345425,8553325,16.41,22.83,25000
345425,8553375,14.76,21.49,25000
345425,8553425,16.17,24.7701,25000
345425,8553475,16.52,25.23,25000
345425,8553525,16.78,23.01,25000
345475,8552625,13.09,19.41,25000
345475,8552675,14.78,19.67,25000
345475,8552725,15.55,19.9401,25000
345475,8552775,15.52,20.04,25000
345475,8552825,17.24,23.05,25000
345475,8552875,16.26,20.86,25000
345475,8552925,17.6,22.3,25000
345475,8552975,18.07,22.64,25000
345475,8553025,17.21,22,25000
345475,8553075,16.52,21.4,25000
345475,8553125,16.63,22.22,25000
345475,8553175,16.55,22.82,25000
345475,8553225,15.56,23.69,25000
345475,8553275,16.68,21.2001,25000
345475,8553325,15.86,21.43,25000
345475,8553375,16.1,24.96,25000
345475,8553425,16.49,23.17,25000
345475,8553475,16.01,26.5701,25000
345475,8553525,16.34,27.7203,25000
345525,8552625,13.92,17.31,18836
345525,8552675,13.28,17.47,23397
345525,8552725,14.69,18.9902,25000
345525,8552775,15.23,20.9001,25000
345525,8552825,16.305,19.79,25000
345525,8552875,18.03,21.6401,25000
345525,8552925,16.18,20.39,25000
345525,8552975,15.36,24.32,25000
345525,8553025,15.9,23.95,25000
345525,8553075,16.97,20.88,25000
345525,8553125,17.69,25.64,25000
345525,8553175,15.3,20.84,25000
345525,8553225,15.8,20.88,25000
345525,8553275,14.98,22.52,25000
345525,8553325,16.355,23.55,25000
345525,8553375,16.73,24.01,25000
345525,8553425,17.18,24.43,25000
345525,8553475,15.52,23.82,25000
345525,8553525,15.34,21.3101,25000
345575,8552625,15.1,17.99,25000
345575,8552675,14.525,17.85,25000
345575,8552725,13.5,17.65,25000
345575,8552775,15.3,18.4001,25000
345575,8552825,16.08,20.24,25000
345575,8552875,16.94,21.25,25000
345575,8552925,17.01,21.14,25000
345575,8552975,17.29,21.92,25000
345575,8553025,16.32,21.9401,25000
345575,8553075,16.1,21.06,25000
345575,8553125,16.66,26.3101,25000
345575,8553175,17.18,22.14,25000
345575,8553225,15.52,20.1801,25000
345575,8553275,15.75,21.25,25000
345575,8553325,16.34,23.64,25000
345575,8553375,18.25,24.12,25000
345575,8553425,17.31,22.92,25000
345575,8553475,16.37,22.69,25000
345575,8553525,16.23,21.65,25000
345625,8552625,16.16,19.11,23443
345625,8552675,15.11,18.84,25000
345625,8552725,14.05,16.85,25000
345625,8552775,14.25,17.91,25000
345625,8552825,15.86,20.32,25000
345625,8552875,17.15,21.36,25000
345625,8552925,15.77,22.97,25000
345625,8552975,16.87,22.13,25000
345625,8553025,16.75,22.13,25000
345625,8553075,13.8,20.48,25000
345625,8553125,17.07,22.07,25000
345625,8553175,15.99,21.42,25000
345625,8553225,17.78,22.53,25000
345625,8553275,16.7,21.5601,25000
345625,8553325,16.83,21.1901,25000
345625,8553375,17.09,23.75,25000
345625,8553425,17.72,22.66,25000
345625,8553475,15.27,23.8,25000
345625,8553525,13.47,22.69,25000
345675,8552625,17.13,20.61,22655
345675,8552675,15.94,19.9002,25000
345675,8552725,14.88,18.3101,25000
345675,8552775,15.15,18.1101,25000
345675,8552825,15.61,18.82,25000
345675,8552875,16.41,21.78,25000
345675,8552925,16.21,21.58,25000
345675,8552975,15.29,19.45,25000
345675,8553025,15.51,21.9601,25000
345675,8553075,14.81,25.6202,25000
345675,8553125,15.86,20.83,25000
345675,8553175,16.1,21.67,25000
345675,8553225,17.19,24.42,25000
345675,8553275,16.27,21.84,25000
345675,8553325,16.35,22.0901,25000
345675,8553375,16.75,21.54,25000
345675,8553425,16.39,22.01,25000
345675,8553475,15.49,21.33,25000
345675,8553525,16.33,23.2,25000
345725,8552675,18.83,25.99,25000
345725,8552725,17.03,21.09,25000
345725,8552775,16.41,20.11,25000
345725,8552825,15.92,18.82,25000
345725,8552875,16.29,19.53,25000
345725,8552925,16.32,20.83,25000
345725,8552975,14.79,19.9101,25000
345725,8553025,13.87,20.94,25000
345725,8553075,16.01,19.82,25000
345725,8553125,16.19,20.46,25000
345725,8553175,16.26,23.53,25000
345725,8553225,16.26,21.07,25000
345725,8553275,15.63,19.76,25000
345725,8553325,15.73,20.4301,25000
345725,8553375,15.67,20.1801,25000
345725,8553425,15.81,20.25,25000
345725,8553475,15.26,19.71,25000
345725,8553525,15.95,20.2101,25000
345775,8552675,20.51,28.42,25000
345775,8552725,20.93,25.87,25000
345775,8552775,17.83,22.58,25000
345775,8552825,16.01,19.92,25000
345775,8552875,16.27,20.11,25000
345775,8552925,16.28,19.25,25000
345775,8552975,15.67,18.88,25000
345775,8553025,14.32,17.99,25000
345775,8553075,16.65,21.0801,25000
345775,8553125,16,21.16,25000
345775,8553175,16.89,20.9301,25000
345775,8553225,16.44,20.5701,25000
345775,8553275,16.14,18.94,25000
345775,8553325,14.93,18.47,25000
345775,8553375,16.08,20.39,25000
345775,8553425,15.88,19.27,25000
345775,8553475,15.675,20.02,25000
345775,8553525,16.21,20.3,25000
345825,8552675,24.48,31.13,25000
345825,8552725,23.65,30.71,25000
345825,8552775,19.35,27.6301,25000
345825,8552825,19.41,27.27,25000
345825,8552875,19.27,23.1101,25000
345825,8552925,17.53,21.86,25000
345825,8552975,17.68,21.33,25000
345825,8553025,16.87,20.4,25000
345825,8553075,15.67,18.94,25000
345825,8553125,16.63,19.8601,25000
345825,8553175,16.52,20.29,25000
345825,8553225,15.79,20.6701,25000
345825,8553275,16.24,19.2001,25000
345825,8553325,15.97,19.36,25000
345825,8553375,16.31,19.81,25000
345825,8553425,15.95,19.01,25000
345825,8553475,15.44,19.98,25000
345825,8553525,16.69,20.3401,25000
345875,8552675,22.49,29.83,25000
345875,8552725,14.6,32.15,25000
345875,8552775,18.57,28.38,25000
345875,8552825,20.02,31.7801,25000
345875,8552875,20.64,28.8301,25000
345875,8552925,17.96,25.79,25000
345875,8552975,18.51,27.4101,25000
345875,8553025,17.08,21.76,25000
345875,8553075,17.66,21.8501,25000
345875,8553125,16.77,21.58,25000
345875,8553175,15.17,21.07,25000
345875,8553225,14.94,22,25000
345875,8553275,17.64,22.43,25000
345875,8553325,17.61,20.35,25000
345875,8553375,16.38,20.6302,25000
345875,8553425,16.22,20.2,25000
345875,8553475,17.12,20.07,25000
345875,8553525,15.98,20.56,25000
345925,8552675,16.21,22.4,25000
345925,8552725,17.43,30.94,25000
345925,8552775,16.07,24.8201,25000
345925,8552825,19.53,32.81,25000
345925,8552875,16.04,28.2601,25000
345925,8552925,17.55,28.49,25000
345925,8552975,21.01,28.48,25000
345925,8553025,16.53,26.77,25000
345925,8553075,23.1,31.53,25000
345925,8553125,19.66,28.0701,25000
345925,8553175,14.57,23.2301,25000
345925,8553225,15.37,21.77,25000
345925,8553275,17.475,22.65,25000
345925,8553325,17.6,26.24,25000
345925,8553375,16.94,20.72,25000
345925,8553425,16.31,20.34,25000
345925,8553475,16.43,20.09,25000
345925,8553525,17.99,25.1801,25000
345975,8552675,20.84,28.71,25000
345975,8552725,17.24,28.17,25000
345975,8552775,18.05,26.2501,25000
345975,8552825,18.77,26.89,25000
345975,8552875,15.13,27.9001,25000
345975,8552925,17.03,30.5302,25000
345975,8552975,15.08,24.45,25000
345975,8553025,17.41,30.78,25000
345975,8553075,12.85,32.04,25000
345975,8553125,15.67,29.13,25000
345975,8553175,14.57,25.4,25000
345975,8553225,15.87,25.4201,25000
345975,8553275,13.95,22.2301,25000
345975,8553325,15.07,21.81,25000
345975,8553375,16.55,22.6501,25000
345975,8553425,14.14,18.74,25000
345975,8553475,14.26,21.96,25000
345975,8553525,15.52,24.97,25000
346025,8552675,15.67,25.1201,25000
346025,8552725,15.85,23.87,25000
346025,8552775,16.73,24.1501,25000
346025,8552825,17.92,26.6601,25000
346025,8552875,19.48,30.16,25000
346025,8552925,18.79,31.8301,25000
346025,8552975,19.74,29.31,25000
346025,8553025,23.53,32.13,25000
346025,8553075,15.26,32.67,25000
346025,8553125,14.87,26.81,25000
346025,8553175,15.85,24.4801,25000
346025,8553225,15.92,27.93,25000
346025,8553275,15.77,25.64,25000
346025,8553325,17.1,25.97,25000
346025,8553375,14.99,21.9801,25000
346025,8553425,12.99,19.4002,25000
346025,8553475,13.84,18.2001,25000
346025,8553525,14.72,19.77,25000
346075,8552675,14.71,22.31,25000
346075,8552725,13.02,24.56,25000
346075,8552775,15.94,28.3,25000
346075,8552825,16.06,24.8,25000
346075,8552875,17.25,27.82,25000
346075,8552925,19.1,29.44,25000
346075,8552975,18.36,29.29,25000
346075,8553025,24.4,34.15,25000
346075,8553075,21.25,34.17,25000
346075,8553125,14.135,34.59,25000
346075,8553175,15.54,26.2801,25000
346075,8553225,20.715,32.9401,25000
346075,8553275,16.83,30.47,25000
346075,8553325,16.89,28.11,25000
346075,8553375,17.33,28.17,25000
346075,8553425,14.33,18.81,25000
346075,8553475,14.31,19.3,25000
346075,8553525,12.22,17.9901,25000
346125,8552675,13.01,26.54,25000
346125,8552725,10.93,23.4801,25000
346125,8552775,17.43,29.6,25000
346125,8552825,16.18,28.0705,25000
346125,8552875,16.64,30.43,25000
346125,8552925,17.38,29.3,25000
346125,8552975,14.67,26.68,25000
346125,8553025,15.21,29.0801,25000
346125,8553075,17.065,32.81,25000
346125,8553125,27.05,36.16,25000
346125,8553175,16.11,31.75,25000
346125,8553225,12.73,32.44,25000
346125,8553275,13.95,30.66,25000
346125,8553325,12.61,24.2901,25000
346125,8553375,11.76,30.74,25000
346125,8553425,15.09,27.4501,25000
346125,8553475,12.81,23.27,25000
346125,8553525,11.78,16.64,25000
346175,8552725,13.26,18.97,25000
346175,8552775,14.41,21.9,25000
346175,8552825,13.8,27.98,25000
346175,8552875,15.88,27.65,25000
346175,8552925,15.89,23.4801,25000
346175,8552975,13.66,25.12,25000
346175,8553025,13.05,28.38,25000
346175,8553075,13.6,27.6901,25000
346175,8553125,13.9,29.5,25000
346175,8553175,15.82,33.6401,25000
346175,8553225,21.25,34.34,25000
346175,8553275,15.82,29.7902,25000
346175,8553325,17.55,24.75,25000
346175,8553375,17.13,24.45,25000
346175,8553425,15.99,24.45,25000
346175,8553475,13.26,21.0801,25000
346175,8553525,9.83,14.9301,25000
346225,8552725,14.5,19.45,25000
346225,8552775,15.61,21.36,25000
346225,8552825,15.94,22.74,25000
346225,8552875,14.71,24.5001,25000
346225,8552925,12.59,22.2,25000
346225,8552975,15.29,23.82,25000
346225,8553025,13,28.4501,25000
346225,8553075,12.05,26.4902,25000
346225,8553125,14.46,28.4502,25000
346225,8553175,17.5,31.74,25000
346225,8553225,16.03,30.7802,25000
346225,8553275,16.53,23.08,25000
346225,8553325,13.85,20.7301,25000
346225,8553375,14.54,19.53,25000
346225,8553425,14.64,20.36,25000
346225,8553475,15.2,23.29,25000
346225,8553525,13.41,17.35,25000
346275,8552725,13.45,20.37,25000
346275,8552775,14.09,19.17,25000
346275,8552825,13.92,20.35,25000
346275,8552875,12.54,19.2901,25000
346275,8552925,11.78,18.8501,25000
346275,8552975,13.84,20.9801,25000
346275,8553025,14.07,26.42,25000
346275,8553075,17.11,27.68,25000
346275,8553125,16.11,33.47,25000
346275,8553175,14.8,29.9703,25000
346275,8553225,16.63,27.85,25000
346275,8553275,14.19,22.66,25000
346275,8553325,15.93,24.0702,25000
346275,8553375,15.52,34.98,25000
346275,8553425,11.01,18.2502,25000
346275,8553475,12.99,18.2,25000
346275,8553525,13.9,18.8701,25000
346325,8552725,12.66,17.29,25000
346325,8552775,12.83,18.3,25000
346325,8552825,14.14,22.2701,25000
346325,8552875,14.2,21.48,25000
346325,8552925,13.44,19.6,25000
346325,8552975,11.93,16.5,25000
346325,8553025,14.35,21.91,25000
346325,8553075,15.27,23.4101,25000
346325,8553125,13.47,17.6,25000
346325,8553175,14.22,18.5,25000
346325,8553225,11.06,18.24,25000
346325,8553275,10.25,15.26,25000
346325,8553325,13.46,18.58,25000
346325,8553375,12.435,16.4401,25000
346325,8553425,10.1,15.69,25000
346325,8553475,13.83,21.58,25000
346325,8553525,12.33,16.8401,25000
346375,8552725,12.49,23.11,25000
346375,8552775,12.56,21.32,25000
346375,8552825,15.48,21.94,25000
346375,8552875,15.21,20.63,25000
346375,8552925,15.27,21.61,25000
346375,8552975,13.59,19.9601,25000
346375,8553025,14.77,22.13,25000
346375,8553075,12.73,19.7501,25000
346375,8553125,12.14,19.4001,25000
346375,8553175,10.2,15.2801,25000
346375,8553225,12.84,19.5301,25000
346375,8553275,11.97,15.72,25000
346375,8553325,12.21,15.87,25000
346375,8553375,11.17,15.21,25000
346375,8553425,10.26,15.09,25000
346375,8553475,13.27,19.92,25000
346375,8553525,11.34,18.21,25000
346425,8552725,13.015,22.7602,25000
346425,8552775,14.66,20.9201,25000
346425,8552825,16.43,23.62,25000
346425,8552875,15.51,24.7,25000
346425,8552925,15.12,20.1601,25000
346425,8552975,15.66,23.01,25000
346425,8553025,15.17,22.2301,25000
346425,8553075,16.13,22.0901,25000
346425,8553125,12.48,18.15,25000
346425,8553175,13.81,18.28,25000
346425,8553225,14.845,18.82,25000
346425,8553275,10.77,16.23,25000
346425,8553325,7.76,13.47,25000
346425,8553375,8.32,17.0501,25000
346425,8553425,14.19,18.38,25000
346425,8553475,14.37,20.18,25000
346425,8553525,13.88,21.44,25000
346475,8552725,14.42,18.39,25000
346475,8552775,12.94,20.5,25000
346475,8552825,15.33,22.33,25000
346475,8552875,16.23,21.85,25000
346475,8552925,15.3,20.28,25000
346475,8552975,13.92,20.68,25000
346475,8553025,14.945,21,25000
346475,8553075,17.13,22.71,25000
346475,8553125,10.17,18.9001,25000
346475,8553175,12.82,19.6301,25000
346475,8553225,14.93,17.9601,25000
346475,8553275,13.58,18.28,25000
346475,8553325,13.86,19.3401,25000
346475,8553375,15.22,22.13,25000
346475,8553425,13,18.31,25000
346475,8553475,13.39,17.1,25000
346475,8553525,14.69,25.54,25000
346525,8552725,14.61,18.02,25000
346525,8552775,13.06,18.37,25000
346525,8552825,15.09,23.38,25000
346525,8552875,15.67,20.14,25000
346525,8552925,16.87,20.81,25000
346525,8552975,15.55,21.33,25000
346525,8553025,13.62,19.57,25000
346525,8553075,14.93,21.1,25000
346525,8553125,14.56,21.55,25000
346525,8553175,12.33,20.8701,25000
346525,8553225,11.99,20.67,25000
346525,8553275,13.98,20.05,24241
346525,8553325,15.5,21.24,25000
346525,8553375,15.72,21.6,25000
346525,8553425,14.1,18.11,25000
346525,8553475,12.6,17.3601,25000
346525,8553525,15.59,20.67,25000
346575,8552725,13.64,16.93,21725
346575,8552775,14.48,19.85,25000
346575,8552825,16.35,20.43,25000
346575,8552875,16.25,20.94,25000
346575,8552925,17.2,21.96,25000
346575,8552975,16.23,20.2201,25000
346575,8553025,15.27,20.73,25000
346575,8553075,12.88,17.9,25000
346575,8553125,13.52,20.7101,25000
346575,8553175,15.12,22.36,25000
346575,8553225,13.68,19.86,25000
346575,8553275,14.56,20.9801,25000
346575,8553325,14.47,18.45,25000
346575,8553375,14.73,18.9,25000
346575,8553425,13.15,22.11,25000
346575,8553475,14.76,20.19,25000
346575,8553525,17.1,27.97,25000
346625,8552725,13.24,17.63,18949
346625,8552775,13.99,18.35,25000
346625,8552825,13.55,18.0901,25000
346625,8552875,14.95,19.52,25000
346625,8552925,15.44,19.91,25000
346625,8552975,14.97,19.25,25000
346625,8553025,15.73,19.88,25000
346625,8553075,14.14,24.0201,25000
346625,8553125,14.91,20.56,25000
346625,8553175,16.23,22.02,25000
346625,8553225,16.47,20.21,25000
346625,8553275,16.22,21.43,25000
346625,8553325,15.23,19.98,25000
346625,8553375,9.94,16.8901,25000
346625,8553425,10.89,16.79,25000
346625,8553475,12.15,20.12,25000
346625,8553525,15.63,26.8,25000
346675,8552775,14.74,19.08,25000
346675,8552825,12.36,17.55,25000
346675,8552875,11.48,16.64,25000
346675,8552925,15.36,18.8502,25000
346675,8552975,15.81,19.05,25000
346675,8553025,15.8,21.27,25000
346675,8553075,13.23,18.27,25000
346675,8553125,11.86,19.24,25000
346675,8553175,15.29,19.54,25000
346675,8553225,15.98,21.18,25000
346675,8553275,14.1,19.65,25000
346675,8553325,10.5,18.23,25000
346675,8553375,1.38,8.14,25000
346675,8553425,1.32,12.26,25000
346675,8553475,7.38,18.1,25000
346675,8553525,14.46,21.89,25000
346725,8552775,15.29,20.3,25000
346725,8552825,13.8,18.3601,25000
346725,8552875,12.43,17.92,25000
346725,8552925,14.57,19.66,25000
346725,8552975,14.89,19.36,25000
346725,8553025,15.02,18.15,25000
346725,8553075,12.22,16.77,25000
346725,8553125,6.61,15.32,25000
346725,8553175,13.19,18.14,25000
346725,8553225,11.98,16.68,25000
346725,8553275,11.39,17.45,25000
346725,8553325,8.685,16.77,25000
346725,8553375,11.69,18.4601,25000
346725,8553425,14.21,20.11,25000
346725,8553475,13.87,17.9,25000
346725,8553525,14.04,19.95,25000
346775,8552775,16.89,23.23,25000
346775,8552825,14.27,19.49,25000
346775,8552875,11.78,16.67,25000
346775,8552925,13.78,17.92,25000
346775,8552975,15.25,19.1101,25000
346775,8553025,15.23,18.35,25000
346775,8553075,13.78,17.56,25000
346775,8553125,12.67,16.32,25000
346775,8553175,11.89,17.16,25000
346775,8553225,8.17,17.34,25000
346775,8553275,13.73,21.5,25000
346775,8553325,15.62,19.9101,25000
346775,8553375,14.81,19.73,25000
346775,8553425,14.95,18.71,25000
346775,8553475,15.07,18.56,25000
346775,8553525,13.77,19.23,25000
346825,8552775,17.91,21.02,25000
346825,8552825,16.62,20.67,25000
346825,8552875,13.28,18.72,25000
346825,8552925,16.03,19.98,25000
346825,8552975,15.53,19.57,25000
346825,8553025,14.99,18.5301,25000
346825,8553075,14.16,18.18,25000
346825,8553125,14.43,21.1701,25000
346825,8553175,14.8,22.3802,25000
346825,8553225,16.04,19.9901,25000
346825,8553275,15.68,21.89,25000
346825,8553325,15.46,20.01,25000
346825,8553375,16.71,21.18,25000
346825,8553425,16.06,20.19,25000
346825,8553475,15.61,20.28,25000
346825,8553525,15.01,19.94,25000
346875,8552775,17.19,20.66,25000
346875,8552825,17.41,21.7,25000
346875,8552875,15.92,20.93,25000
346875,8552925,16.56,23.59,25000
346875,8552975,15.28,20.0401,25000
346875,8553025,15.12,19.21,25000
346875,8553075,14.32,20.9401,25000
346875,8553125,16.16,20.85,25000
346875,8553175,15.42,19.4,25000
346875,8553225,14.77,19.19,25000
346875,8553275,15.57,21.18,25000
346875,8553325,16.87,21.0201,25000
346875,8553375,16.11,21.2601,25000
346875,8553425,15.86,19.5,25000
346875,8553475,15.55,19.86,25000
346875,8553525,15.08,18.58,25000
346925,8552775,14.49,23.59,25000
346925,8552825,16.31,24.45,25000
346925,8552875,15.42,20.85,25000
346925,8552925,15.88,21.86,25000
346925,8552975,15.55,22.9701,25000
346925,8553025,16.27,20.31,25000
346925,8553075,15.58,19.55,25000
346925,8553125,16.22,20.52,25000
346925,8553175,14.98,20.31,25000
346925,8553225,14.34,18.9,25000
346925,8553275,14.725,19.68,25000
346925,8553325,15.47,22.9601,25000
346925,8553375,16.15,19.97,25000
346925,8553425,15.32,19.74,25000
346925,8553475,15.78,19.4501,25000
346925,8553525,15.46,20.08,25000
346975,8552775,16.37,23.37,25000
346975,8552825,14.64,19.45,25000
346975,8552875,15.19,22.93,25000
346975,8552925,16.28,20.8201,25000
346975,8552975,16.35,21.56,25000
346975,8553025,14.96,23.26,25000
346975,8553075,15.38,22.23,25000
346975,8553125,14.57,22.38,25000
