"X","Y","median","q99","nobs"
347825,8553675,15.91,25.11,25000
347825,8553725,15.68,20.6701,25000
347825,8553775,15.14,20.9501,25000
347825,8553825,15.15,19.5101,25000
347825,8553875,14.61,21.87,25000
347825,8553925,14.31,23.4,25000
347825,8553975,14.17,21.6001,25000
347875,8553025,17.69,24.86,25000
347875,8553075,16.08,23.1,25000
347875,8553125,17.58,23.49,25000
347875,8553175,17.84,24.87,25000
347875,8553225,17.01,23.05,25000
347875,8553275,17.25,22.63,25000
347875,8553325,16.56,23.84,25000
347875,8553375,15.67,22.95,25000
347875,8553425,15.12,21.56,25000
347875,8553475,15.65,22.52,25000
347875,8553525,15.27,20.88,25000
347875,8553575,15.37,20.63,25000
347875,8553625,16.22,20.7501,25000
347875,8553675,16.58,22.4902,25000
347875,8553725,16.01,22.29,25000
347875,8553775,14.63,19.89,25000
347875,8553825,14.81,21.87,25000
347875,8553875,16.39,21.9901,25000
347875,8553925,15.66,20.59,25000
347875,8553975,15.65,21.25,25000
347925,8553025,16.14,25.0201,25000
347925,8553075,17.15,23.03,25000
347925,8553125,17.34,25.86,25000
347925,8553175,16.04,24.94,25000
347925,8553225,17.9,23.04,25000
347925,8553275,17.56,26.5001,25000
347925,8553325,18.56,22.87,25000
347925,8553375,16.49,22.53,25000
347925,8553425,16.5,23.3901,25000
347925,8553475,16.3,22.55,25000
347925,8553525,15.93,22.5301,25000
347925,8553575,15.51,21.72,25000
347925,8553625,14.63,20.94,25000
347925,8553675,16.22,22.33,25000
347925,8553725,16.81,23.33,25000
347925,8553775,15.14,33.05,25000
347925,8553825,16.57,27.07,25000
347925,8553875,15.67,22.0701,25000
347925,8553925,15.73,24.38,25000
347925,8553975,15.67,23.37,25000
347975,8553025,15.53,22.75,25000
347975,8553075,19.63,31.1101,25000
347975,8553125,18.63,24.9701,25000
347975,8553175,18.99,24.7301,25000
347975,8553225,17.77,24.39,25000
347975,8553275,16.73,21.19,25000
347975,8553325,17.09,23.3,25000
347975,8553375,17.82,22.45,25000
347975,8553425,15.72,22,25000
347975,8553475,15.27,23.9201,25000
347975,8553525,17.02,24.17,25000
347975,8553575,17.56,24.59,25000
347975,8553625,17.15,22.17,25000
347975,8553675,16.71,23.42,25000
347975,8553725,15.94,21.41,25000
347975,8553775,16.23,25.2701,25000
347975,8553825,16.64,26.8001,25000
347975,8553875,16.17,23.4001,25000
347975,8553925,16.385,26.4901,25000
347975,8553975,14.55,21.95,25000
347025,8554025,15.67,20.01,25000
347025,8554075,15.85,22.9,25000
347025,8554125,16.57,21.56,25000
347075,8554025,16.06,21.8601,25000
347075,8554075,16.55,20.87,25000
347075,8554125,15.05,20.1,25000
347125,8554025,14.86,20.32,25000
347125,8554075,15.16,20.48,25000
347125,8554125,14.24,21.73,25000
347175,8554025,16,21.39,25000
347175,8554075,14.44,25.4501,25000
347175,8554125,15.22,20.81,25000
347225,8554025,15.22,20.92,25000
347225,8554075,15.68,21.36,25000
347225,8554125,16.82,21.49,25000
347275,8554025,15.83,20.97,25000
347275,8554075,14.01,19.81,25000
347275,8554125,16.53,20.95,25000
347325,8554025,15.75,20.59,25000
347325,8554075,14.59,20.45,25000
347325,8554125,16.63,20.75,25000
347375,8554025,15,20.1701,25000
347375,8554075,14.67,20.74,25000
347375,8554125,16.81,21.6301,25000
347375,8554175,16.95,21.37,17436
347425,8554025,13.75,20.0001,25000
347425,8554075,14.64,21.9701,25000
347425,8554125,12.91,22.3901,25000
347425,8554175,15.71,21.6538,21082
347475,8554025,14.41,21.2302,25000
347475,8554075,15.27,20.8201,25000
347475,8554125,14.445,20.76,25000
347475,8554175,13.56,22.83,23947
347525,8554025,16.73,21.6801,25000
347525,8554075,13.11,18.9,25000
347525,8554125,13.49,21.3701,25000
347525,8554175,13.89,22.2301,25000
347575,8554025,15.58,20.76,25000
347575,8554075,16.05,21.65,25000
347575,8554125,15.63,20.79,25000
347575,8554175,14.68,19.5,25000
347625,8554025,12.96,19.1,25000
347625,8554075,15.21,19.89,25000
347625,8554125,15.4,20.95,25000
347625,8554175,15.16,20.07,25000
347675,8554025,13.36,19.7903,25000
347675,8554075,13.99,22.49,25000
347675,8554125,15.42,19.89,25000
347675,8554175,15.38,19.3701,25000
347725,8554025,15.1,25.8901,25000
347725,8554075,15.43,22.27,25000
347725,8554125,16.34,24.87,25000
347725,8554175,13.3,22.16,25000
347775,8554025,15.035,21.02,25000
347775,8554075,15.54,21.5801,25000
347775,8554125,15.11,24.4101,25000
347775,8554175,14.55,24.0301,25000
347825,8554025,13.62,20.61,25000
347825,8554075,14.91,20.42,25000
347825,8554125,14.74,22.7801,25000
347825,8554175,14.41,23.26,25000
347875,8554025,16.45,20.98,25000
347875,8554075,15.14,20.29,25000
347875,8554125,14.8,23.89,25000
347875,8554175,14.19,23.17,25000
347875,8554225,11.9,19.6125,17576
347925,8554025,16.25,23.35,25000
347925,8554075,15.65,22.23,25000
347925,8554125,17.13,21.4901,25000
347925,8554175,14.02,18.91,25000
347925,8554225,10.89,23.1333,21268
347975,8554025,15.23,22.92,25000
347975,8554075,15.27,21.51,25000
347975,8554125,14.93,20.76,25000
347975,8554175,14.61,23.3101,25000
347975,8554225,8.59000000000003,16.4796,24305
348025,8552875,16.08,21.98,25000
348025,8552925,16.47,21.35,25000
348025,8552975,15.85,23.33,25000
348075,8552875,15.57,21.3,21486
348075,8552925,17.08,22.21,25000
348075,8552975,16.28,28.22,25000
348125,8552925,17.03,23.7201,25000
348125,8552975,18.26,24.63,25000
348175,8552925,18.95,25.0001,25000
348175,8552975,18.26,22.9901,25000
348225,8552925,18.9,23.8801,25000
348225,8552975,18.22,24.56,25000
348275,8552925,18.61,24.74,25000
348275,8552975,17.97,24.07,25000
348325,8552925,17.93,22.51,25000
348325,8552975,17.94,25.11,25000
348375,8552925,16.58,22.35,25000
348375,8552975,15.81,23.3701,25000
348425,8552925,18.02,23.4,25000
348425,8552975,19.34,24.25,25000
348475,8552925,17.57,22.7901,25000
348475,8552975,17.79,25.7301,25000
348525,8552925,17.73,22.38,25000
348525,8552975,16.25,23.44,25000
348575,8552925,17.94,23.37,25000
348575,8552975,17.44,22.75,25000
348625,8552975,17.07,23,25000
348675,8552975,16.77,22.87,25000
348725,8552975,18.59,24.54,25000
348775,8552975,15.61,21.28,25000
348825,8552975,16.79,23.42,25000
348875,8552975,16.98,22.81,25000
348925,8552975,17.22,23.87,25000
348975,8552975,20.52,26.42,25000
348025,8553025,18.6,24.44,25000
348025,8553075,17.17,30.04,25000
348025,8553125,18.855,25.2101,25000
348025,8553175,18.81,23.42,25000
348025,8553225,17.82,25.59,25000
348025,8553275,18.28,25,25000
348025,8553325,17.53,28.3,25000
348025,8553375,17.59,21.52,25000
348025,8553425,17.57,26.5701,25000
348025,8553475,15.27,20.9801,25000
348025,8553525,17.25,22.49,25000
348025,8553575,15.54,23.51,25000
348025,8553625,15.12,23.81,25000
348025,8553675,15.48,25.24,25000
348025,8553725,14.51,20.47,25000
348025,8553775,14.77,23.58,25000
348025,8553825,16.83,22.2601,25000
348025,8553875,14.03,20.84,25000
348025,8553925,14.43,27.0901,25000
348025,8553975,15.58,22.16,25000
348075,8553025,17.57,24.7301,25000
348075,8553075,17.51,26.13,25000
348075,8553125,18.48,26.6501,25000
348075,8553175,17.06,21.89,25000
348075,8553225,16.59,22.42,25000
348075,8553275,16.09,24.95,25000
348075,8553325,15.25,22.98,25000
348075,8553375,15.9,23.3,25000
348075,8553425,16.37,21.97,25000
348075,8553475,16.48,21.73,25000
348075,8553525,15.33,20.7501,25000
348075,8553575,15.71,22.99,25000
348075,8553625,14.6,22.37,25000
348075,8553675,15.55,21.44,25000
348075,8553725,15.18,20.64,25000
348075,8553775,16.23,21.59,25000
348075,8553825,14.29,26.84,25000
348075,8553875,14.43,19.29,25000
348075,8553925,14.21,23.07,25000
348075,8553975,14.51,26.75,25000
348125,8553025,17.74,24.51,25000
348125,8553075,16.46,21.53,25000
348125,8553125,17.14,23.92,25000
348125,8553175,16.23,21.91,25000
348125,8553225,15.87,23.32,25000
348125,8553275,17.05,25.5,25000
348125,8553325,16.68,25.85,25000
348125,8553375,18.02,22.86,25000
348125,8553425,17.78,22.96,25000
348125,8553475,16.67,23.79,25000
348125,8553525,16.13,21.56,25000
348125,8553575,15.7,22.61,25000
348125,8553625,15.75,22.33,25000
348125,8553675,15.99,25.02,25000
348125,8553725,17.12,23.59,25000
348125,8553775,15.84,23.16,25000
348125,8553825,13.73,21.78,25000
348125,8553875,15.37,23.28,25000
348125,8553925,13.22,21.6902999999999,25000
348125,8553975,14.66,23.2,25000
348175,8553025,16.33,22.11,25000
348175,8553075,17.04,24.1401,25000
348175,8553125,16.47,23.71,25000
348175,8553175,16.98,22.34,25000
348175,8553225,18.95,27.04,25000
348175,8553275,18.34,26.02,25000
348175,8553325,16.21,24.14,25000
348175,8553375,17.09,24,25000
348175,8553425,15.81,23.43,25000
348175,8553475,15.56,21.2,25000
348175,8553525,14.99,22.76,25000
348175,8553575,16.72,22.32,25000
348175,8553625,16.17,22.7701,25000
348175,8553675,13.85,20.27,25000
348175,8553725,15.59,23.41,25000
348175,8553775,16.57,25.53,25000
348175,8553825,15.68,20.8,25000
348175,8553875,12.63,24.42,25000
348175,8553925,13.31,22.91,25000
348175,8553975,14.95,20.59,25000
348225,8553025,18.29,23.69,25000
348225,8553075,15.7,22.8901,25000
348225,8553125,16.21,24.02,25000
348225,8553175,16.91,22.66,25000
348225,8553225,19.8,26.94,25000
348225,8553275,16.63,22.29,25000
348225,8553325,17.055,26.43,25000
348225,8553375,16.83,21.23,25000
348225,8553425,16.79,22.75,25000
348225,8553475,12.79,19.92,25000
348225,8553525,15.66,21.56,25000
348225,8553575,15.69,20.76,25000
348225,8553625,16.66,22.1,25000
348225,8553675,13.85,20.8701,25000
348225,8553725,12.91,20.64,25000
348225,8553775,13.05,21.15,25000
348225,8553825,13.79,20.4,25000
348225,8553875,12.61,21.11,25000
348225,8553925,11.95,21.0001,25000
348225,8553975,11.76,22.17,25000
348275,8553025,16.3,21.7701,25000
348275,8553075,15.81,21.62,25000
348275,8553125,14.74,20.35,25000
348275,8553175,15.02,23.3901,25000
348275,8553225,13.62,22.87,25000
348275,8553275,15.87,22.79,25000
348275,8553325,15.51,21.19,25000
348275,8553375,14.6,23.9702,25000
348275,8553425,16.91,23.0901,25000
348275,8553475,14.4,23.2503,25000
348275,8553525,15.63,20.4701,25000
348275,8553575,15.49,21.0001,25000
348275,8553625,13.82,21.42,25000
348275,8553675,13.56,23.2601,25000
348275,8553725,13.82,21.8801,25000
348275,8553775,13.56,20.8701,25000
348275,8553825,14.24,20.4201,25000
348275,8553875,12.41,21.2203,25000
348275,8553925,12.34,25.65,25000
348275,8553975,13.66,23.09,25000
348325,8553025,17.81,24.14,25000
348325,8553075,16.86,21.3,25000
348325,8553125,16,21.92,25000
348325,8553175,17.6,22.6401,25000
348325,8553225,15.46,22.7101,25000
348325,8553275,16.11,21.99,25000
348325,8553325,14.91,22.0501,25000
348325,8553375,13.94,21.35,25000
348325,8553425,14.63,20.7101,25000
348325,8553475,15.67,23.24,25000
348325,8553525,13.62,19.86,25000
348325,8553575,12.57,19.36,25000
348325,8553625,13.595,21.21,25000
348325,8553675,12.18,22.28,25000
348325,8553725,11.88,19.58,25000
348325,8553775,12.61,22.43,25000
348325,8553825,11.72,21.32,25000
348325,8553875,12.54,22.2801,25000
348325,8553925,12.03,20.6101,25000
348325,8553975,13.76,22.06,25000
348375,8553025,16.32,21.8801,25000
348375,8553075,17.23,23.66,25000
348375,8553125,16.92,23.8601,25000
348375,8553175,14.47,22.26,25000
348375,8553225,15.24,24.34,25000
348375,8553275,16.63,23.5302,25000
348375,8553325,17.65,24.74,25000
348375,8553375,14.99,21.85,25000
348375,8553425,16.15,24.86,25000
348375,8553475,15.14,21.5501,25000
348375,8553525,14.18,20.98,25000
348375,8553575,13.44,25.69,25000
348375,8553625,14.76,23.94,25000
348375,8553675,13.3,21.19,25000
348375,8553725,12.74,20.89,25000
348375,8553775,12.47,21.73,25000
348375,8553825,12.75,23.15,25000
348375,8553875,12.74,20.63,25000
348375,8553925,13.25,20.82,25000
348375,8553975,13.15,22.3901,25000
348425,8553025,17.25,23.42,24556
348425,8553075,16.82,24.69,25000
348425,8553125,17.94,23.36,25000
348425,8553175,15.43,23.03,25000
348425,8553225,16.88,25.06,25000
348425,8553275,13.57,20.44,25000
348425,8553325,14.71,22.66,25000
348425,8553375,12.23,20.1101,25000
348425,8553425,12.41,20.69,25000
348425,8553475,12.87,20.57,25000
348425,8553525,12.25,22.14,25000
348425,8553575,13.13,20.2801,25000
348425,8553625,11.75,19.1201,25000
348425,8553675,13.58,24.44,25000
348425,8553725,14.19,23.16,25000
348425,8553775,16.02,24.11,25000
348425,8553825,14.93,20.8,25000
348425,8553875,11.2,18.39,25000
348425,8553925,11.815,20.57,25000
348425,8553975,12.32,21.58,25000
348475,8553025,16.6,23.8901,25000
348475,8553075,16.63,23.27,25000
348475,8553125,16.98,25.0101,25000
348475,8553175,17.85,25.2,25000
348475,8553225,16.45,20.85,25000
348475,8553275,15.81,21.68,25000
348475,8553325,14.96,21.65,25000
348475,8553375,13.03,20.73,25000
348475,8553425,13.27,21.79,25000
348475,8553475,11.51,20.9801,25000
348475,8553525,14.13,20.69,25000
348475,8553575,12.02,21.11,25000
348475,8553625,14.49,21.94,25000
348475,8553675,15.01,23.2701,25000
348475,8553725,16.51,26.09,25000
348475,8553775,16.38,21.16,25000
348475,8553825,12.49,20.08,25000
348475,8553875,12.63,20.88,25000
348475,8553925,12.49,22.4502,25000
348475,8553975,13.69,24.72,25000
348525,8553025,16.46,21.39,25000
348525,8553075,18.54,23.0001,25000
348525,8553125,18.68,22.92,25000
348525,8553175,16.78,21.56,25000
348525,8553225,15.6,21.61,23805
348525,8553275,14.47,20.9,25000
348525,8553325,13.34,20.94,25000
348525,8553375,13.4,20.8701,25000
348525,8553425,14.87,21.0901,25000
348525,8553475,15.21,20.34,25000
348525,8553525,16.37,22.11,25000
348525,8553575,12.76,20.09,25000
348525,8553625,15.94,21.5301,25000
348525,8553675,13.59,25.49,25000
348525,8553725,16.1,25.07,25000
348525,8553775,15.69,24.02,25000
348525,8553825,16.14,23.01,25000
348525,8553875,12.17,20.1801,25000
348525,8553925,15.29,24.63,25000
348525,8553975,15.1,22.05,25000
348575,8553025,16.53,22.67,25000
348575,8553075,18.62,23.57,25000
348575,8553125,16.92,25.3701,25000
348575,8553175,15.8,24.16,25000
348575,8553225,17.21,25.42,25000
348575,8553275,15.19,21.19,25000
348575,8553325,14.82,21.39,25000
348575,8553375,17.11,22.4901,25000
348575,8553425,16.46,23.61,25000
348575,8553475,15.48,20.51,25000
348575,8553525,14.98,21.54,25000
348575,8553575,15.5,21.14,25000
348575,8553625,14.97,21.15,25000
348575,8553675,13.66,21.26,25000
348575,8553725,14.62,21.5501,25000
348575,8553775,16.3,23.21,25000
348575,8553825,15.28,22.67,25000
348575,8553875,13.69,19.87,25000
348575,8553925,15.03,26.1704999999999,25000
348575,8553975,11.97,22.31,25000
348625,8553025,17.14,23.57,25000
348625,8553075,18.2,23.8201,25000
348625,8553125,16.58,21.89,25000
348625,8553175,17.32,24.92,25000
348625,8553225,17.77,25.26,25000
348625,8553275,17.33,22.36,25000
348625,8553325,17.63,23.0101,25000
348625,8553375,14.37,21.08,25000
348625,8553425,15.27,21.66,25000
348625,8553475,16.08,21.9201,25000
348625,8553525,15.05,24.2201,25000
348625,8553575,16.75,21.85,25000
348625,8553625,16.16,22.26,25000
348625,8553675,14.3,21.4,25000
348625,8553725,14.69,20.35,25000
348625,8553775,13.57,23.8901,25000
348625,8553825,12.88,22.64,25000
348625,8553875,14.73,25.72,25000
348625,8553925,13.7,23.7,25000
348625,8553975,12.13,19.62,25000
348675,8553025,18.12,23.7,25000
348675,8553075,18.21,25.76,25000
348675,8553125,17.39,22.51,25000
348675,8553175,14.21,20.58,25000
348675,8553225,14.52,21.69,25000
348675,8553275,12.25,22.1302,25000
348675,8553325,14.17,20.3301,25000
348675,8553375,14.44,23.03,25000
348675,8553425,13.37,21.2701,25000
348675,8553475,15.91,22.86,25000
348675,8553525,12.91,22.44,25000
348675,8553575,16.66,25.31,25000
348675,8553625,14.65,26.43,25000
348675,8553675,14.68,21.97,25000
348675,8553725,13.35,28.95,25000
348675,8553775,11.52,19.03,25000
348675,8553825,14.28,20.66,25000
348675,8553875,14.99,22.56,25000
348675,8553925,13.98,21.9401,25000
348675,8553975,12.93,23.99,25000
348725,8553025,16.01,23.5001,25000
348725,8553075,14.755,20.99,25000
348725,8553125,16.28,22.2,25000
348725,8553175,14.7,20.9801,25000
348725,8553225,12.29,21.7701,25000
348725,8553275,13.45,23.92,25000
348725,8553325,13.57,21.03,25000
348725,8553375,14.97,24.04,25000
348725,8553425,14.88,21.2101,25000
348725,8553475,15.74,25.16,25000
348725,8553525,12.88,19.07,25000
348725,8553575,16.05,24.76,25000
348725,8553625,13.12,21.48,25000
348725,8553675,13.93,20.85,25000
348725,8553725,16.28,22.36,25000
348725,8553775,16.04,23.59,25000
348725,8553825,15.28,23.7901,25000
348725,8553875,12.29,21.12,25000
348725,8553925,12.31,21.34,25000
348725,8553975,13.97,22.69,25000
348775,8553025,16.3,22,25000
348775,8553075,16.34,21.13,25000
348775,8553125,15.25,19.63,25000
348775,8553175,16.71,21.7501,25000
348775,8553225,16.31,22.64,25000
348775,8553275,14.51,24.49,25000
348775,8553325,15.65,25.19,25000
348775,8553375,11.12,22.56,25000
348775,8553425,15.08,23.9601,25000
348775,8553475,12.6,19.35,25000
348775,8553525,14.18,19.9901,25000
348775,8553575,11.84,23.5401,25000
348775,8553625,13.29,21.74,25000
348775,8553675,13.71,24.1202,25000
348775,8553725,15.32,21.52,25000
348775,8553775,15.58,25.8301,25000
348775,8553825,17.46,27.59,25000
348775,8553875,15.4,23.7,25000
348775,8553925,13.42,20.39,25000
348775,8553975,14.61,22.4,25000
348825,8553025,15.78,20.64,25000
348825,8553075,16.3,23.5901,25000
348825,8553125,15.65,22.49,25000
348825,8553175,16.72,22.86,25000
348825,8553225,13.23,20.6601,25000
348825,8553275,16.25,22.4401,25000
348825,8553325,14.64,21.09,25000
348825,8553375,15.43,21.11,25000
348825,8553425,13.95,21.6501,25000
348825,8553475,11.81,19.6701,25000
348825,8553525,14.11,21.0603,25000
348825,8553575,13.86,21.4601,25000
348825,8553625,14.28,21.44,25000
348825,8553675,15.14,22.1901,25000
348825,8553725,17.02,22.1901,25000
348825,8553775,16.86,24.6,25000
348825,8553825,14.65,26.15,25000
348825,8553875,14.11,23.83,25000
348825,8553925,14.09,23.88,25000
348825,8553975,14.81,20.51,25000
348875,8553025,16.64,21.23,25000
348875,8553075,17.4,27.12,25000
348875,8553125,16.42,22.8,25000
348875,8553175,15.9,22.7,25000
348875,8553225,15.87,23.81,25000
348875,8553275,15.5,21.1902,25000
348875,8553325,13.99,19.91,25000
348875,8553375,15.1,21.36,25000
348875,8553425,15.09,22.27,25000
348875,8553475,14.18,19.6201,25000
348875,8553525,16.03,24.2401,25000
348875,8553575,15.39,22.2801,25000
348875,8553625,15.52,24.7201,25000
348875,8553675,16.35,22.6801,25000
348875,8553725,17.2,21.75,25000
348875,8553775,16.96,24.0101,25000
348875,8553825,17.15,22.41,25000
348875,8553875,14.64,20.6301,25000
348875,8553925,13.83,24.75,25000
348875,8553975,13.295,21.25,25000
348925,8553025,16.24,21.54,25000
348925,8553075,16.51,24.6,25000
348925,8553125,15.875,23.21,25000
348925,8553175,18.14,23.43,25000
348925,8553225,17.3,22.7801,25000
348925,8553275,16.82,22.21,24631
348925,8553325,15.76,21.57,25000
348925,8553375,15.9,22.44,25000
348925,8553425,14.83,22.57,25000
348925,8553475,16.36,23.9101,25000
348925,8553525,16.66,24.15,25000
348925,8553575,15.53,21.42,25000
348925,8553625,14.88,21.3701,25000
348925,8553675,14.84,21.32,25000
348925,8553725,14.5,20.9401,25000
348925,8553775,16.61,24.93,25000
348925,8553825,14.94,21.4901,25000
348925,8553875,13.05,23.93,25000
348925,8553925,14.715,20.34,25000
348925,8553975,13.42,20.27,25000
348975,8553025,16.86,25.39,25000
348975,8553075,15.88,22.45,25000
348975,8553125,15.44,23.71,25000
348975,8553175,18.08,23.78,25000
348975,8553225,16.13,26.3801,25000
348975,8553275,17.77,22.12,25000
348975,8553325,17.02,22.73,25000
348975,8553375,15.45,20.64,25000
348975,8553425,16.15,25.03,25000
348975,8553475,15.58,25.1,25000
348975,8553525,14.47,22.21,25000
348975,8553575,13.43,21.6301,25000
348975,8553625,15.45,23.1701,25000
348975,8553675,15.25,25.1661,24840
348975,8553725,13.27,20.44,25000
348975,8553775,15.92,24.1701,25000
348975,8553825,9.47000000000003,20.2701,25000
348975,8553875,14.9,23.64,25000
348975,8553925,14.505,22.22,25000
348975,8553975,14.61,20.74,25000
348025,8554025,13.67,23.6,25000
348025,8554075,14.04,19.32,25000
348025,8554125,13.46,20.73,25000
348025,8554175,13.95,20.83,25000
348025,8554225,5.73000000000002,18.8602,25000
348075,8554025,11.88,18.66,25000
348075,8554075,14.64,20.0201,25000
348075,8554125,16.2,21.38,25000
348075,8554175,13.55,20.48,25000
348075,8554225,6.76499999999999,15.4901,25000
348125,8554025,14.29,24.24,25000
348125,8554075,16.98,22.9,25000
348125,8554125,17.36,23.7201,25000
348125,8554175,13.52,21.2301,25000
348125,8554225,5.07999999999998,15.61,25000
348175,8554025,14.08,20.94,25000
348175,8554075,13.67,21,25000
348175,8554125,13.77,23.31,25000
348175,8554175,15.19,22.5003,25000
348175,8554225,6.15000000000003,16.77,25000
348225,8554025,14.13,21.86,25000
348225,8554075,14.68,22.46,25000
348225,8554125,14.78,23.53,25000
348225,8554175,14.89,21.8201,25000
348225,8554225,8.92000000000002,16.01,25000
348275,8554025,15.11,24.91,25000
348275,8554075,14.72,21.7301,25000
348275,8554125,13.23,20.34,25000
348275,8554175,13.55,22.99,25000
348275,8554225,1.20999999999998,14.3801,25000
348325,8554025,13.76,24.65,25000
348325,8554075,13.3,21.47,25000
348325,8554125,15.48,22.4,25000
348325,8554175,12.53,22.47,25000
348325,8554225,6.19999999999999,19.7301,25000
348325,8554275,0.670000000000016,1.03000000000003,15142
348375,8554025,13.13,24.49,25000
348375,8554075,14.38,24.84,25000
348375,8554125,13.3,19.1,25000
348375,8554175,14.99,22.0901,25000
348375,8554225,9.375,20.0904,25000
348375,8554275,0.28000000000003,0.560000000000002,18280
348425,8554025,15.36,22.65,25000
348425,8554075,11.66,22.47,25000
348425,8554125,12.35,23.49,25000
348425,8554175,14.755,23.99,25000
348425,8554225,10.75,24.82,25000
348425,8554275,0,0.0699999999999932,22115
348475,8554025,13.15,21.02,25000
348475,8554075,12.21,21.48,25000
348475,8554125,14.28,23.64,25000
348475,8554175,13.88,22.97,25000
348475,8554225,6.74000000000001,21.59,25000
348475,8554275,0.129999999999995,0.430000000000007,25000
348525,8554025,14.3,22.77,25000
348525,8554075,13.73,20.28,25000
348525,8554125,16.855,24.93,25000
348525,8554175,15.64,25.13,25000
348525,8554225,9.25999999999999,19.89,25000
348525,8554275,0.519999999999982,0.879999999999995,25000
348575,8554025,13.98,26.0501,25000
348575,8554075,15.91,22,25000
348575,8554125,13.595,24.69,25000
348575,8554175,14.365,25.3401,25000
348575,8554225,9.32999999999998,20.69,25000
348575,8554275,0,0.240000000000009,25000
348625,8554025,13.13,19.92,25000
348625,8554075,16.17,22.9,25000
348625,8554125,13.6,22.6401,25000
348625,8554175,11.59,21.06,25000
348625,8554225,9.26999999999998,24.21,25000
348625,8554275,0.310000000000002,0.600000000000023,25000
348675,8554025,12.61,21.98,25000
348675,8554075,11.88,20.94,25000
348675,8554125,13.76,25.2801,25000
348675,8554175,10.99,22.18,25000
348675,8554225,8.85000000000002,25.06,25000
348675,8554275,0,0,25000
348725,8554025,13.32,23.32,25000
348725,8554075,11.85,20.83,25000
348725,8554125,13.2,22.6501,25000
348725,8554175,10.98,23.74,25000
348725,8554225,9.60000000000002,15.7801,25000
348725,8554275,0,0.150000000000034,25000
348775,8554025,14.43,21.3302,25000
348775,8554075,15.1,24.3001,25000
348775,8554125,14.63,24.15,25000
348775,8554175,9.24000000000001,21.8901,25000
348775,8554225,8.61000000000001,18.8301,25000
348775,8554275,0.139999999999986,0.389999999999986,25000
348825,8554025,14.37,30.3301,25000
348825,8554075,16.67,23.3501,25000
348825,8554125,15.72,22.6701,25000
348825,8554175,13.31,22.0001,25000
348825,8554225,7.56999999999999,14.59,25000
348825,8554275,0.360000000000014,0.53000000000003,25000
348825,8554325,0.0400000000000205,0.199999999999989,25000
348875,8554025,13.79,30.42,25000
348875,8554075,15.02,21.45,25000
348875,8554125,14.12,21.51,25000
348875,8554175,12.34,20.7801,25000
348875,8554225,10.13,18.31,25000
348875,8554275,0.449999999999989,0.660000000000025,25000
348875,8554325,0.160000000000025,0.300000000000011,25000
348925,8554025,13.72,19.91,25000
348925,8554075,15.01,20.23,25000
348925,8554125,12.61,22.8701,25000
348925,8554175,12.93,22.0501,25000
348925,8554225,9.68000000000001,19.6,25000
348925,8554275,0.54000000000002,0.79000000000002,25000
348925,8554325,0.220000000000027,0.410000000000025,24144
348975,8554025,12.9,21.3501,25000
348975,8554075,13.63,20.2001,25000
348975,8554125,13.37,24.7301,25000
348975,8554175,13.51,20.17,25000
348975,8554225,9.13999999999999,18.9,25000
348975,8554275,0,0,25000
348975,8554325,0.259999999999991,0.560000000000002,25000
349025,8552975,18.09,23.74,22278
349075,8552975,18.29,23.11,19910
349025,8553025,17.43,22.2201,25000
349025,8553075,17.79,24.94,25000
349025,8553125,18.66,24.54,25000
349025,8553175,18.11,22.91,25000
349025,8553225,16.37,22.1301,25000
349025,8553275,16.29,24.11,25000
349025,8553325,16.99,22.2501,25000
349025,8553375,16.24,24.98,25000
349025,8553425,16.49,22.19,25000
349025,8553475,16.49,23.04,25000
349025,8553525,15.32,24.06,25000
349025,8553575,13.55,19.6,25000
349025,8553625,13.345,20.2201,25000
349025,8553675,17.85,26.83,25000
349025,8553725,15.64,23.67,25000
349025,8553775,14.66,24.23,25000
349025,8553825,10.27,22.4101,25000
349025,8553875,14.41,29.1201,25000
349025,8553925,12.36,19.6701,25000
349025,8553975,14.42,25.4301,25000
349075,8553025,16.28,24.05,25000
349075,8553075,15.85,24.16,25000
349075,8553125,17.93,22.99,25000
349075,8553175,17.75,24.97,25000
349075,8553225,16.765,25.19,25000
349075,8553275,16.12,23.53,25000
349075,8553325,14.71,23.66,25000
349075,8553375,16.35,22.86,25000
349075,8553425,15.81,20.9001,25000
349075,8553475,17.91,25.12,25000
349075,8553525,15.18,23.46,25000
349075,8553575,14.34,21.06,25000
349075,8553625,17.43,23.13,25000
349075,8553675,14.95,21.01,25000
349075,8553725,15.32,24.11,25000
349075,8553775,13.92,23.74,25000
349075,8553825,13.89,23.87,25000
349075,8553875,12.48,23.89,25000
349075,8553925,15.92,24.27,25000
349075,8553975,14.57,23.46,25000
349125,8553025,17.22,24.16,25000
349125,8553075,16.41,24.33,25000
349125,8553125,19.26,27.42,25000
349125,8553175,17.67,25.02,25000
349125,8553225,16.49,20.45,25000
349125,8553275,15.4,23.69,25000
349125,8553325,16.48,22.84,25000
349125,8553375,16.02,22.07,25000
349125,8553425,16.335,22.84,25000
349125,8553475,17.49,24.19,25000
349125,8553525,16.63,23.8102,25000
349125,8553575,17.16,23.54,25000
349125,8553625,16.9,22.94,25000
349125,8553675,16.17,21.09,25000
349125,8553725,16.99,23.77,25000
349125,8553775,14.02,24.99,25000
349125,8553825,15,20.91,25000
349125,8553875,12.49,22.7501,25000
349125,8553925,14.33,23.11,25000
