"X","Y","z1.5","z2.5","z3.5","z4.5","z5.5","z6.5","z7.5","z8.5","z9.5","z10.5","z11.5","z12.5","z13.5","z14.5","z15.5","z16.5","z17.5","z18.5","z19.5","z20.5","z21.5","z22.5","z23.5","z24.5","z25.5","z26.5","z27.5","z28.5","z29.5","z30.5","z31.5","z32.5","z33.5","z34.5","z35.5"
348475,8553825,22,21,28,24,20,20,14,14,10,7,8,3,12,4,7,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8553825,26,20,22,15,16,11,13,10,12,7,7,11,8,5,7,3,15,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553825,17,26,16,17,16,17,9,8,9,9,11,10,14,12,5,11,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553825,25,23,18,15,8,10,22,14,11,12,4,10,13,9,4,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553825,19,28,18,14,12,8,10,9,10,11,7,10,9,9,4,7,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553825,25,24,13,19,8,8,6,13,6,3,10,8,9,6,12,5,7,5,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
348775,8553825,19,13,11,13,8,9,6,7,7,11,5,4,7,3,7,8,4,4,7,4,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
348825,8553825,14,14,13,16,10,21,8,15,9,10,14,9,14,7,6,6,6,3,3,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0
348875,8553825,22,15,10,19,13,10,16,12,12,9,8,11,11,13,10,10,8,7,11,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553825,11,15,10,11,17,10,15,12,18,9,14,10,9,11,4,6,6,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553825,29,10,20,11,12,9,4,7,6,4,5,2,6,6,3,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348025,8553875,7,18,17,11,9,15,16,15,19,14,9,14,10,9,7,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8553875,12,10,10,16,18,15,19,9,7,11,7,22,10,17,8,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8553875,19,14,16,16,8,13,15,17,21,9,12,14,9,7,11,5,6,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8553875,22,27,12,20,21,12,14,15,6,12,5,7,7,2,6,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
348225,8553875,19,23,22,29,13,13,11,6,6,9,7,10,7,4,6,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8553875,21,18,15,23,15,18,14,12,18,13,1,7,5,4,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348325,8553875,24,28,15,15,21,17,19,15,12,9,7,5,6,4,5,4,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8553875,34,21,20,20,21,20,13,14,9,9,4,7,5,3,7,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8553875,22,21,27,20,21,16,10,11,18,16,5,4,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348475,8553875,27,33,24,28,12,18,13,11,11,10,7,4,2,5,3,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8553875,21,20,15,20,11,19,24,15,7,20,11,6,5,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553875,19,20,17,12,10,10,10,12,11,12,11,7,8,8,13,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553875,19,25,25,17,12,11,14,8,12,8,7,6,7,2,4,4,8,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553875,26,18,17,7,9,8,6,17,14,10,12,11,7,5,8,7,5,1,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553875,26,34,21,13,14,12,11,10,9,12,10,5,4,3,5,4,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553875,20,17,13,15,10,17,9,15,4,6,10,9,10,9,7,11,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553875,29,11,7,14,14,13,12,9,6,9,10,9,7,5,8,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553875,25,18,11,9,8,10,13,6,5,11,7,7,7,5,6,3,3,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553875,23,24,22,16,13,2,7,12,6,8,5,6,12,9,4,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553875,14,22,14,11,12,14,11,14,15,12,12,6,9,6,6,6,7,3,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
348025,8553925,13,9,15,8,15,13,11,19,10,12,14,14,15,14,4,4,9,3,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0
348075,8553925,10,9,12,12,17,21,16,16,13,15,18,12,8,6,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8553925,18,17,10,3,7,16,12,16,13,7,4,6,8,12,6,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8553925,32,22,16,21,17,14,11,12,10,13,4,7,6,6,3,2,2,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8553925,26,25,20,24,24,15,11,12,15,3,7,5,6,6,2,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8553925,17,20,15,21,12,15,16,13,21,14,4,6,6,1,1,4,1,1,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
348325,8553925,25,20,23,26,20,21,11,20,9,7,7,11,4,5,2,6,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8553925,26,22,18,25,17,17,13,8,7,9,12,4,5,7,7,5,8,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8553925,30,27,26,17,15,16,9,10,7,7,3,4,5,6,3,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348475,8553925,26,21,13,17,17,9,11,9,13,11,2,9,7,3,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8553925,27,18,11,16,6,9,13,14,4,5,8,12,12,7,9,5,6,5,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553925,22,12,18,17,10,6,9,11,7,11,8,11,6,8,10,9,6,4,2,3,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0
348625,8553925,24,17,17,13,12,13,13,9,5,7,10,4,4,9,4,2,5,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553925,24,13,18,22,15,15,10,18,12,9,8,6,9,5,4,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553925,21,27,22,19,18,8,11,11,8,10,5,8,8,5,10,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553925,25,13,19,11,11,11,5,6,6,4,5,3,8,4,7,6,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553925,26,19,11,12,15,13,14,11,15,9,9,8,5,8,3,7,6,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553925,21,14,13,12,12,14,15,18,16,12,8,8,8,8,3,6,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
348925,8553925,13,18,16,11,14,16,12,11,25,9,20,16,12,15,12,11,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553925,16,10,22,11,12,12,16,12,15,18,11,9,4,15,2,7,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348025,8553975,19,15,11,16,11,23,12,9,6,14,11,8,10,6,11,4,4,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8553975,9,20,20,15,15,27,20,24,20,17,12,7,7,8,8,5,5,7,3,1,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0
348125,8553975,19,13,16,12,10,18,11,14,10,10,15,13,7,7,9,9,5,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8553975,16,23,17,11,8,8,6,15,11,9,13,10,14,5,6,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8553975,22,21,28,17,9,10,13,7,15,6,7,10,5,9,1,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8553975,24,19,23,18,18,21,15,7,7,11,3,5,7,3,6,0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348325,8553975,19,25,20,16,18,14,15,8,8,6,4,7,2,8,4,7,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8553975,17,23,20,18,9,11,7,8,7,7,2,6,8,5,2,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8553975,33,27,25,24,22,12,18,11,8,12,4,9,6,4,6,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348475,8553975,28,22,18,16,12,8,19,11,11,4,8,8,4,7,7,5,3,5,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
348525,8553975,27,25,18,18,13,9,8,7,6,5,4,5,9,9,7,8,7,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553975,18,13,13,19,14,12,18,12,22,8,5,2,7,7,2,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553975,31,22,21,16,11,10,7,11,9,15,6,8,12,6,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553975,23,26,14,11,17,12,5,6,14,10,7,10,6,6,2,3,3,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553975,27,23,16,18,16,8,11,10,13,10,7,11,8,9,10,13,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553975,28,24,19,7,15,14,10,7,11,8,8,10,17,2,10,5,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553975,25,25,23,14,11,12,9,6,8,11,9,6,13,11,7,5,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553975,25,22,16,9,11,10,11,10,13,10,5,7,2,12,9,4,3,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553975,11,13,18,18,12,19,14,17,19,13,6,4,11,7,7,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553975,9,11,8,18,13,12,10,9,11,12,7,9,5,9,5,11,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348025,8554025,13,15,20,12,15,19,15,12,14,13,11,12,7,10,4,3,2,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348075,8554025,18,18,26,25,18,12,13,11,11,7,10,11,7,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8554025,34,16,15,14,16,14,11,12,9,11,11,7,9,10,8,3,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8554025,22,13,14,10,13,7,6,12,11,4,11,11,9,8,2,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8554025,25,17,24,16,17,7,9,9,9,5,6,6,5,5,5,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8554025,20,16,16,9,23,16,16,12,4,5,10,8,6,5,9,6,8,5,4,1,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0
348325,8554025,10,19,17,20,24,11,9,6,8,10,6,7,5,6,7,6,2,4,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
348375,8554025,18,13,27,14,12,12,13,11,17,10,5,8,2,8,6,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8554025,14,17,16,17,14,8,13,4,13,8,6,8,8,12,10,9,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348475,8554025,21,21,13,16,12,21,11,12,8,6,6,3,8,3,5,5,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8554025,22,19,15,19,22,13,14,10,8,9,7,5,7,3,3,2,4,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554025,13,11,13,10,13,14,11,10,15,12,11,9,7,8,7,3,6,2,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
348625,8554025,16,16,15,18,10,16,18,10,10,5,6,4,7,5,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554025,26,24,21,20,14,5,5,6,16,6,10,4,6,4,8,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554025,24,25,13,15,19,21,11,11,10,9,5,8,9,9,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554025,30,25,27,15,8,7,5,8,10,11,6,12,13,9,6,6,6,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348825,8554025,20,19,15,10,19,14,13,15,15,18,8,10,3,5,5,2,7,2,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348875,8554025,19,18,13,14,8,16,10,15,11,8,6,7,3,5,3,5,5,5,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0
348925,8554025,18,17,15,15,15,14,10,12,15,11,10,7,15,16,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554025,13,14,14,12,14,6,9,8,10,11,8,10,7,7,9,6,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348025,8554075,8,8,17,10,16,18,11,23,16,12,13,7,9,6,6,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8554075,15,10,12,8,10,16,15,15,14,16,11,7,9,13,8,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8554075,14,9,10,8,13,10,12,14,9,3,12,8,5,10,7,5,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8554075,19,17,13,16,12,13,12,9,9,8,10,9,4,5,1,5,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8554075,30,25,18,14,17,16,14,8,4,5,6,8,7,7,2,6,3,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8554075,31,30,21,13,12,15,7,8,9,4,3,4,4,5,3,1,7,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348325,8554075,21,21,21,19,13,16,10,7,12,8,7,5,3,8,5,5,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8554075,24,29,21,17,16,14,14,7,9,7,5,10,8,7,7,4,7,2,2,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
348425,8554075,27,28,19,17,17,16,11,7,6,6,4,9,1,10,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348475,8554075,29,25,20,17,10,15,12,8,9,8,8,2,7,2,4,5,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8554075,27,12,16,12,8,8,14,9,12,11,7,11,8,4,5,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554075,12,8,4,14,12,12,6,10,14,13,7,18,6,6,8,4,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8554075,13,17,12,2,10,9,12,10,22,9,12,13,10,11,5,8,7,1,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554075,29,19,22,13,11,16,5,7,2,7,7,10,6,7,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554075,31,35,22,13,12,17,10,5,5,8,5,9,8,7,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554075,26,16,10,15,11,11,9,11,10,11,6,5,9,6,8,3,6,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
348825,8554075,17,16,10,13,10,20,15,10,12,12,17,19,14,10,7,11,7,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554075,16,19,12,19,20,14,18,12,12,10,4,7,10,4,7,13,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554075,9,11,11,11,15,16,12,17,16,14,9,11,9,7,7,9,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554075,9,13,12,13,14,18,12,14,22,8,10,10,12,7,6,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348025,8554125,18,10,18,11,18,16,15,11,15,14,13,20,13,12,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8554125,21,13,19,8,3,5,7,16,11,12,10,11,9,11,9,8,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8554125,15,8,5,5,13,13,18,8,13,13,7,7,11,13,11,10,10,11,6,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
348175,8554125,21,21,22,21,13,16,16,8,10,13,12,7,8,10,6,7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8554125,16,16,12,8,9,9,7,12,12,10,13,13,5,10,12,4,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348275,8554125,16,14,12,14,14,11,12,13,11,14,8,3,10,1,9,7,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348325,8554125,18,24,23,19,13,16,8,12,8,11,6,7,13,16,3,4,6,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8554125,15,24,23,17,22,14,13,17,15,8,11,6,8,9,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8554125,23,22,20,13,22,11,12,8,7,10,12,3,9,5,10,0,0,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
348475,8554125,22,16,14,10,16,12,11,11,14,11,9,13,14,6,5,7,3,3,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
348525,8554125,18,18,14,11,12,10,8,10,13,4,10,4,6,9,8,9,9,4,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554125,19,23,13,17,11,7,16,11,13,7,10,13,10,7,5,4,2,2,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
348625,8554125,24,23,20,25,19,13,12,9,3,2,6,7,7,4,3,5,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554125,32,34,15,28,16,16,6,11,4,6,2,6,4,6,9,1,0,5,4,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0
348725,8554125,22,26,16,16,17,8,12,10,15,10,9,12,5,8,2,6,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554125,13,14,8,11,11,13,14,13,16,9,14,16,9,7,8,9,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554125,16,16,11,16,9,5,12,19,15,9,15,9,6,8,10,8,5,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554125,13,18,18,13,12,18,12,8,5,14,9,8,9,9,5,4,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554125,15,5,13,18,15,18,20,20,16,8,4,3,10,1,4,3,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554125,10,11,16,15,17,11,12,14,11,15,13,8,5,5,4,3,3,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
348025,8554175,24,27,20,16,10,22,12,15,19,8,9,9,11,9,4,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8554175,25,16,10,15,13,19,13,14,13,10,11,8,9,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8554175,14,16,20,18,22,18,13,14,8,6,11,8,6,8,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8554175,16,12,19,5,13,13,10,12,11,7,7,17,11,5,9,14,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8554175,20,14,17,11,15,10,13,8,12,16,9,4,13,10,9,5,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8554175,25,15,11,10,17,21,14,14,10,9,15,4,8,14,4,2,2,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348325,8554175,15,20,22,11,12,20,15,10,8,12,9,11,7,3,5,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8554175,19,16,20,11,11,10,15,16,11,10,9,14,10,6,4,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8554175,16,15,14,17,14,15,10,11,11,14,5,13,7,9,6,6,3,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348475,8554175,12,12,17,12,16,14,10,16,12,6,9,14,10,3,8,8,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8554175,12,21,21,16,14,12,12,16,8,10,8,10,4,1,9,10,5,2,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554175,20,19,20,14,13,11,15,8,9,5,10,11,14,12,8,5,10,9,2,4,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0
348625,8554175,10,21,31,22,13,24,17,13,12,7,5,7,5,4,6,5,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554175,10,26,30,21,21,19,21,15,17,6,7,5,6,5,2,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554175,31,23,19,22,19,14,15,9,3,7,2,8,4,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554175,30,25,22,13,17,10,11,5,7,2,6,3,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554175,17,22,17,20,11,13,16,10,4,7,10,8,5,8,6,5,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554175,33,20,19,14,18,13,12,11,10,12,8,5,10,5,4,3,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554175,20,19,22,10,14,15,21,16,16,8,11,9,7,11,5,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554175,17,17,21,25,15,13,10,12,7,9,7,11,8,3,9,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348025,8554225,8,8,12,17,25,10,9,14,15,5,6,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348075,8554225,11,7,7,9,15,15,13,8,11,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348125,8554225,8,8,12,6,12,21,8,12,7,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348175,8554225,7,10,11,10,7,14,11,5,12,14,4,3,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348225,8554225,10,11,10,6,14,17,8,17,8,5,9,9,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348275,8554225,13,11,8,15,15,9,7,7,3,1,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348325,8554225,13,13,12,14,9,9,9,6,10,3,10,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348375,8554225,8,7,10,11,6,5,10,11,9,9,7,5,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348425,8554225,8,16,13,13,12,12,10,11,10,8,8,6,5,2,1,1,3,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
348475,8554225,7,19,15,21,10,9,5,9,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348525,8554225,7,15,15,11,8,11,10,11,7,7,5,1,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554225,6,9,18,13,9,12,14,10,4,9,2,1,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8554225,13,14,15,8,18,13,5,11,14,5,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554225,10,12,16,12,12,12,9,8,9,7,6,1,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554225,8,11,14,15,16,16,15,17,14,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554225,15,10,9,14,14,12,18,13,2,11,4,3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554225,14,18,15,11,12,15,11,7,9,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554225,13,13,10,11,12,6,9,12,10,5,8,13,8,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554225,12,12,14,13,9,15,11,10,8,7,1,8,0,1,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554225,15,11,14,13,22,14,16,14,7,3,6,4,6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8552975,10,20,12,19,12,20,19,11,15,12,11,17,13,9,7,7,15,5,8,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8552975,28,13,9,13,14,11,11,10,14,14,13,15,5,16,11,10,10,11,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8553025,15,17,16,17,5,12,13,12,12,8,8,16,10,12,11,9,8,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8553025,13,13,12,15,14,7,17,17,18,24,17,12,8,7,8,5,7,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349125,8553025,18,12,18,9,10,14,14,9,14,15,8,16,12,8,8,6,14,5,7,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
349175,8553025,13,8,14,11,18,15,14,12,17,11,18,11,16,15,11,11,6,7,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8553025,14,20,14,9,8,19,14,16,11,12,10,10,17,5,12,6,10,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8553025,19,19,15,18,14,11,10,7,10,19,12,14,10,6,6,9,10,5,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
